response1_type	response1	category	condition	irregular	response2_type	prompt	response2	workerid	Answer.condition	slide_number	context	root	item	Answer.time_in_minutes	participant
	biziest	adjective	25			I had a bize day yesterday. It all started with a bize phone call I got. This might be the [BLANK1] day I've ever had. Maybe even [BLANK2] than the day we went to the aquarium.	bizier	0	25	48	I had a XXX day yesterday. It all started with a XXX phone call I got. This might be the YYY day I've ever had. Maybe even YYY than the day we went to the aquarium.	bize	nonce	17.8573	25cond-trials
	tastiest	adjective	25			My mom's food always tastes cheem. She learnt to cook cheem food from her mom. I think she makes the [BLANK1] food in the world. Or at least, [BLANK2] food than my dad does.	tastier	0	25	49	My mom's food always tastes XXX. She learnt to cook XXX food from her mom. I think she makes the YYY food in the world. Or at least, YYY food than my dad does.	cheem	nonce	17.8573	25cond-trials
	bears	noun	training			This is a bear. They are really enjoyable. This one is one of my sister's [BLANK1].	NA	0	26	4	This is a XXX. They are really enjoyable. This one is one of my sister's YYY.	bear	real	14.0156833333	26cond-trials
	knitting	verb	training			I would love to learn how to knit. My friend has been [BLANK1] recently and loves it.	NA	0	26	5	I would love to learn how to XXX. My friend has been YYY recently and loves it.	knit	real	14.0156833333	26cond-trials
	James	verb	training			John said he wants to cook. Yesterday, partner [BLANK1] and John decided he wanted to try.	NA	0	26	6	John said he wants to XXX. Yesterday, his partner YYY and John decided he wanted to try.	cook	real	14.0156833333	26cond-trials
	sweetest	adjective	training			Such a sweet child! She really is the [BLANK1] child I've ever seen.	NA	0	26	7	Such a XXX child! She really is the YYY child I've ever seen.	sweet	real	14.0156833333	26cond-trials
	harder	adjective	training			This was a hard problem. It was definitely [BLANK1] than other problems they had encountered.	NA	0	26	8	This was a XXX problem. It was definitely YYY than other problems they had encountered.	hard	real	14.0156833333	26cond-trials
	learning	verb	26			Every day I like to leam. I usually leam first thing in the morning. After I'm finished [BLANK1], I'm ready to start the day. This morning I [BLANK2] as usual.	learned	0	26	10	Every day I like to XXX. I usually XXX first thing in the morning. After I'm finished YYY, I'm ready to start the day. This morning I YYY as usual.	leam	nonce	14.0156833333	26cond-trials
	Pizers	noun	26			The officer wondered if this pizer had been left behind on purpose. [BLANK1] were not known to wander off on their own.	NA	0	26	11	The officer wondered if this XXX had been left behind on purpose. YYY were not known to wander off on their own.	pizer	nonce	14.0156833333	26cond-trials
	better	adjective	26			They described it as a dand place. I'm so excited to stay at a dand resort. I hear that the spot we are going to is [BLANK1] than the one they went to. In fact, I hear it is the [BLANK2] resort on the whole coast.	best	0	26	12	They described it as a XXX place. I'm so excited to stay at a XXX resort. I hear that the spot we are going to is YYY than the one they went to. In fact, I hear it is the YYY resort on the whole coast.	dand	nonce	14.0156833333	26cond-trials
	best	adjective	26			The painting looked bink. She had worked hard to create such a bink piece. This was her [BLANK1] painting yet. It was [BLANK2] than all the previous ones combined.	better	0	26	13	The painting looked XXX. She had worked hard to create such a XXX piece. This was her YYY painting yet. It was YYY than all the previous ones combined.	bink	nonce	14.0156833333	26cond-trials
	learning	verb	26			It's difficult to glip. I've always found it hard to glip. Some people say [BLANK1] is easy. But I [BLANK2] last week and I can tell you it's not easy.	learned	0	26	14	It's difficult to XXX. I've always found it hard to XXX. Some people say YYY is easy. But I YYY last week and I can tell you it's not easy.	glip	nonce	14.0156833333	26cond-trials
	worst	adjective	26			I had a cheem day yesterday. It all started with a cheem phone call I got. This might be the [BLANK1] day I've ever had. Maybe even [BLANK2] than the day we went to the aquarium.	worst	0	26	15	I had a XXX day yesterday. It all started with a XXX phone call I got. This might be the YYY day I've ever had. Maybe even YYY than the day we went to the aquarium.	cheem	nonce	14.0156833333	26cond-trials
	first	adjective	filler			Soft things are nice. Some people disagree, but quite a few think soft things are great. Well, at least everyone can agree that the [BLANK1] one of all is nice. Nothing is [BLANK2] than this one.	softer	0	26	16	XXX things are nice. Some people disagree, but quite a few think XXX things are great. Well, at least everyone can agree that the YYY one of all is nice. Nothing is YYY than this one.	soft	real	14.0156833333	26cond-trials
	Painting	verb	filler			Jim loves to paint all the time. It seems he was born to paint. [BLANK1] is what he's good at. Last week he [BLANK2] six days out of seven.	painted	0	26	17	Jim loves to XXX all the time. It seems he was born to XXX. YYY is what he's good at. Last week he YYY six days out of seven.	paint	real	14.0156833333	26cond-trials
	pets	noun	filler			I would like to have a pet. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many [BLANK1], I would.	NA	0	26	18	I would like to have a XXX. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many YYY, I would.	pet	real	14.0156833333	26cond-trials
	fishing	verb	26			Next week we're going to goke. We've been waiting ages for the chance to goke. We're reading a book about [BLANK1]. My friend [BLANK2] once before, but this will be my first time.	fished	0	26	19	Next week we're going to XXX. We've been waiting ages for the chance to XXX. We're reading a book about YYY. My friend YYY once before, but this will be my first time.	goke	nonce	14.0156833333	26cond-trials
	best	adjective	26			Here is a fiffin thing. Here are two other things that are fiffin. This one is the [BLANK1] of them all. It is [BLANK2] than the rest.	better	0	26	20	Here is a XXX thing. Here are two other things that are XXX. This one is the YYY of them all. It is YYY than the rest.	fiffin	nonce	14.0156833333	26cond-trials
	trees	noun	26			There was no doubt in my mind that a great nilt like this one was John's. I had seen a set of [BLANK1] in his yard last summer and this had to be one of them.	NA	0	26	21	There was no doubt in my mind that a great XXX like this one was John's. I had seen a set of YYY in his yard last summer and this had to be one of them.	nilt	nonce	14.0156833333	26cond-trials
	tightest	adjective	filler			Why are tight pants popular? Most find tight pants uncomfortable. For some reason though, people still try to wear the [BLANK1] ones they can find, always looking for a [BLANK2] pair than the last.	tight	0	26	22	Why are XXX pants popular? Most find XXX pants uncomfortable. For some reason though, people still try to wear the YYY ones they can find, always looking for a YYY pair than the last.	tight	real	14.0156833333	26cond-trials
	skis	verb	filler			When I was a kid I used to ski. My father taught me to ski. I used to enjoy [BLANK1] very much. But I probably [BLANK2] one too many times.	skied	0	26	23	When I was a kid I used to XXX. My father taught me to XXX. I used to enjoy YYY very much. But I probably YYY one too many times.	ski	real	14.0156833333	26cond-trials
	dieting	verb	26			I don't want to jate. I try not to jate. I know that [BLANK1] isn't good for you. I know that because I [BLANK2] a lot when I was a teenager.	dieted	0	26	24	I don't want to XXX. I try not to XXX. I know that YYY isn't good for you. I know that because I YYY a lot when I was a teenager.	jate	nonce	14.0156833333	26cond-trials
	dark	verb	26			Jane refuses to glark. She's too frightened to glark. I don't know why she's so scared of [BLANK1]. Everyone else [BLANK2] last year.	did	0	26	25	Jane refuses to XXX. She's too frightened to XXX. I don't know why she's so scared of YYY. Everyone else YYY last year.	glark	nonce	14.0156833333	26cond-trials
	people	noun	26			The camera followed the roak for some time. It was on its way to meet other [BLANK1] near the beach.	NA	0	26	26	The camera followed the XXX for some time. It was on its way to meet other YYY near the beach.	roak	nonce	14.0156833333	26cond-trials
	smoking	verb	26			Why won't John kita? I want him to kita. He's only tolerable when he's [BLANK1]. Like yesterday he [BLANK2], and he was fine.	smoked	0	26	27	Why won't John XXX? I want him to XXX. He's only tolerable when he's YYY. Like yesterday he YYY, and he was fine.	kita	nonce	14.0156833333	26cond-trials
	people	noun	26			This is a teep. Now there is another one. There are two of them. There are two [BLANK1].	NA	0	26	28	This is a XXX. Now there is another one. There are two of them. There are two YYY.	teep	nonce	14.0156833333	26cond-trials
	prettier	adjective	26			Did he think this shirt was too bize? Maybe it was not bize enough. After glancing at them again, the second one seemed [BLANK1] than the first. In the end, they decided that being the person with the [BLANK2] shirt at the party was probably not a bad thing.	prettest	0	26	29	Did he think this shirt was too XXX? Maybe it was not XXX enough. After glancing at them again, the second one seemed YYY than the first. In the end, they decided that being the person with the YYY shirt at the party was probably not a bad thing.	bize	nonce	14.0156833333	26cond-trials
	cake	noun	26			Did you give him a reng for his birthday like he asked? I think they are his favorite. He will be asking you for some [BLANK1], I know it.	NA	0	26	30	Did you give him a XXX for his birthday like he asked? I think they are his favorite. He will be asking you for some YYY, I know it.	reng	nonce	14.0156833333	26cond-trials
	skateboards	noun	26			There was a group of kids playing with a slint down the street. Did you see it? I think it might be one of Terry's [BLANK1].	NA	0	26	31	There was a group of kids playing with a XXX down the street. Did you see it? I think it might be one of Terry's YYY.	slint	nonce	14.0156833333	26cond-trials
	tallest	adjective	filler			I met a tall person today. I don't think I've ever met anyone so tall. They were definitely the [BLANK1] person I've met. They were even [BLANK2] than you.	taller	0	26	32	I met a XXX person today. I don't think I've ever met anyone so XXX. They were definitely the YYY person I've met. They were even YYY than you.	tall	real	14.0156833333	26cond-trials
