response1_type	response1	response2_type	response2	root	context	Answer.condition	item	workerid	slide_number	category	Answer.time_in_minutes	condition	participant
2	stiring	1	stired	stire	Jane refuses to XXX. She's too frightened to XXX. I don't know why she's so scared of YYY. Everyone else YYY last year.	12	nonce	0	47	verb	21.65155	12	12cond-trials
2	bizing	1	bized	bize	Every day I like to XXX. I usually XXX first thing in the morning. After I'm finished YYY, I'm ready to start the day. This morning I YYY as usual.	13	nonce	0	13	verb	8.0763	13	13cond-trials
2	stiring	1	stired	stire	Next week we're going to XXX. We've been waiting ages for the chance to XXX. We're reading a book about YYY. My friend YYY once before, but this will be my first time.	13	nonce	0	41	verb	8.0763	13	13cond-trials
2	bizing	1	bized	bize	You should XXX. It's always worthwhile to XXX. I'm YYY, and you should too. Last week you YYY, why won't you now?	15	nonce	0	36	verb	14.1087166667	15	15cond-trials
2	bizing	1	bized	bize	I don't want to XXX. I try not to XXX. I know that YYY isn't good for you. I know that because I YYY a lot when I was a teenager.	16	nonce	0	17	verb	15.8644666667	16	16cond-trials
2	bizing	1	bized	bize	Fred couldn't XXX. All he wanted was to XXX. Finally, he succeeded in YYY. After he YYY his mind was at ease.	17	nonce	0	36	verb	12.6699666667	17	17cond-trials
2	coodling	1	coodled	coodle	I don't want to XXX. I try not to XXX. I know that YYY isn't good for you. I know that because I YYY a lot when I was a teenager.	18	nonce	0	17	verb	23.77995	18	18cond-trials
2	goking	1	goked	goke	I dream that one day I'll be able to XXX. The chance to XXX would be very exciting. I think I'd really enjoy YYY. My friend Sam YYY once and he loved it.	18	nonce	0	21	verb	23.77995	18	18cond-trials
2	bizing	1	bized	bize	It's difficult to XXX. I've always found it hard to XXX. Some people say YYY is easy. But I YYY last week and I can tell you it's not easy.	18	nonce	0	43	verb	23.77995	18	18cond-trials
2	goking	1	goked	goke	Every day I like to XXX. I usually XXX first thing in the morning. After I'm finished YYY, I'm ready to start the day. This morning I YYY as usual.	19	nonce	0	22	verb	6.1756166667	19	19cond-trials
2	coodling	1	coodled	coodle	Fred couldn't XXX. All he wanted was to XXX. Finally, he succeeded in YYY. After he YYY his mind was at ease.	19	nonce	0	23	verb	6.1756166667	19	19cond-trials
2	bizing	1	bized	bize	Jane refuses to XXX. She's too frightened to XXX. I don't know why she's so scared of YYY. Everyone else YYY last year.	19	nonce	0	49	verb	6.1756166667	19	19cond-trials
2	mensing	1	mensed	mense	Fred couldn't XXX. All he wanted was to XXX. Finally, he succeeded in YYY. After he YYY his mind was at ease.	1	nonce	0	14	verb	16.5602833333	1	1cond-trials
2	jating	1	jated	jate	Nick tries to XXX every day. He gets off work early so he can XXX. He says that YYY holds his life together. But I YYY once, and it was nothing special.	1	nonce	0	16	verb	16.5602833333	1	1cond-trials
2	coodling	1	coodled	coodle	It's difficult to XXX. I've always found it hard to XXX. Some people say YYY is easy. But I YYY last week and I can tell you it's not easy.	20	nonce	0	48	verb	13.0430666667	20	20cond-trials
2	coodling	1	coodled	coodle	Jane refuses to XXX. She's too frightened to XXX. I don't know why she's so scared of YYY. Everyone else YYY last year.	21	nonce	0	34	verb	8.8744333333	21	21cond-trials
2	bizing	1	bized	bize	Nick tries to XXX every day. He gets off work early so he can XXX. He says that YYY holds his life together. But I YYY once, and it was nothing special.	21	nonce	0	38	verb	8.8744333333	21	21cond-trials
2	goking	1	goked	goke	You should XXX. It's always worthwhile to XXX. I'm YYY, and you should too. Last week you YYY, why won't you now?	21	nonce	0	44	verb	8.8744333333	21	21cond-trials
2	goking	1	goked	goke	Fred couldn't XXX. All he wanted was to XXX. Finally, he succeeded in YYY. After he YYY his mind was at ease.	23	nonce	0	21	verb	8.8027833333	23	23cond-trials
2	coodling	1	coodled	coodle	Nick tries to XXX every day. He gets off work early so he can XXX. He says that YYY holds his life together. But I YYY once, and it was nothing special.	23	nonce	0	25	verb	8.8027833333	23	23cond-trials
2	jating	1	jated	jate	Every day I like to XXX. I usually XXX first thing in the morning. After I'm finished YYY, I'm ready to start the day. This morning I YYY as usual.	23	nonce	0	33	verb	8.8027833333	23	23cond-trials
2	jating	1	jated	jate	You should XXX. It's always worthwhile to XXX. I'm YYY, and you should too. Last week you YYY, why won't you now?	25	nonce	0	36	verb	11.7671666667	25	25cond-trials
2	goking	1	goked	goke	Jane refuses to XXX. She's too frightened to XXX. I don't know why she's so scared of YYY. Everyone else YYY last year.	25	nonce	0	43	verb	11.7671666667	25	25cond-trials
2	jating	1	jated	jate	I don't want to XXX. I try not to XXX. I know that YYY isn't good for you. I know that because I YYY a lot when I was a teenager.	26	nonce	0	12	verb	18.9123833333	26	26cond-trials
2	goking	1	goked	goke	Next week we're going to XXX. We've been waiting ages for the chance to XXX. We're reading a book about YYY. My friend YYY once before, but this will be my first time.	26	nonce	0	33	verb	18.9123833333	26	26cond-trials
2	mensing	1	mensed	mense	You should XXX. It's always worthwhile to XXX. I'm YYY, and you should too. Last week you YYY, why won't you now?	29	nonce	0	19	verb	13.8390333333	29	29cond-trials
2	mensing	1	mensed	mense	It's difficult to XXX. I've always found it hard to XXX. Some people say YYY is easy. But I YYY last week and I can tell you it's not easy.	2	nonce	0	43	verb	14.0199	2	2cond-trials
2	mensing	1	mensed	mense	Jane refuses to XXX. She's too frightened to XXX. I don't know why she's so scared of YYY. Everyone else YYY last year.	3	nonce	0	26	verb	7.4312	3	3cond-trials
2	mensing	1	mensed	mense	Next week we're going to XXX. We've been waiting ages for the chance to XXX. We're reading a book about YYY. My friend YYY once before, but this will be my first time.	4	nonce	0	45	verb	12.4435333333	4	4cond-trials
2	mensing	1	mensed	mense	Nick tries to XXX every day. He gets off work early so he can XXX. He says that YYY holds his life together. But I YYY once, and it was nothing special.	5	nonce	0	24	verb	24.5318833333	5	5cond-trials
2	stiring	1	stired	stire	I dream that one day I'll be able to XXX. The chance to XXX would be very exciting. I think I'd really enjoy YYY. My friend Sam YYY once and he loved it.	5	nonce	0	49	verb	24.5318833333	5	5cond-trials
2	stiring	1	stired	stire	Every day I like to XXX. I usually XXX first thing in the morning. After I'm finished YYY, I'm ready to start the day. This morning I YYY as usual.	6	nonce	0	21	verb	11.3199166667	6	6cond-trials
2	stiring	1	stired	stire	Why won't John XXX? I want him to XXX. He's only tolerable when he's YYY. Like yesterday he YYY, and he was fine.	7	nonce	0	21	verb	11.6007	7	7cond-trials
2	Stiring	1	Stired	stire	You should XXX. It's always worthwhile to XXX. I'm YYY, and you should too. Last week you YYY, why won't you now?	8	nonce	0	32	verb	14.7715833333	8	8cond-trials
2	stiring	1	stired	stire	I don't want to XXX. I try not to XXX. I know that YYY isn't good for you. I know that because I YYY a lot when I was a teenager.	9	nonce	0	11	verb	27.2436166667	9	9cond-trials
4	round	2	rounder	heach	It all looked too XXX. There here too many XXX tables. The YYY was one in the corner. It was far YYY than the others.	10	nonce	0	39	adjective	25.7908666667	10	10cond-trials
3	red	2	redder	jate	This fruit is so XXX. I don't know if you like XXX things. Sam loves them. He always eats the YYY fruit in the bowl. I like it when they're a little YYY than this one, but not too much.	10	nonce	0	47	adjective	25.7908666667	10	10cond-trials
4	happier	2	happier	kita	I like to watch movies that make me feel XXX. I'm a XXX person afterwards. After I watched this one I felt the YYY I've ever felt. I felt YYY than any other movie had made me feel.	10	nonce	0	49	adjective	25.7908666667	10	10cond-trials
4	stire	2	better	stire	Here is a XXX thing. Here are two other things that are XXX. This one is the YYY of them all. It is YYY than the rest.	15	nonce	0	12	adjective	14.1087166667	15	15cond-trials
3	smaller	2	smaller	reng	This fruit is so XXX. I don't know if you like XXX things. Sam loves them. He always eats the YYY fruit in the bowl. I like it when they're a little YYY than this one, but not too much.	19	nonce	0	16	adjective	6.1756166667	19	19cond-trials
4	teep	2	tepper	teep	Did he think this shirt was too XXX? Maybe it was not XXX enough. They decided that being the person with the YYY shirt at the party was probably not a bad thing. After glancing at them again, the second one seemed YYY than the first, so she chose to wear it.	20	nonce	0	28	adjective	13.0430666667	20	20cond-trials
4	tall	2	better	soft	XXX things are nice. Some people disagree, but quite a few think XXX things are great. Well, at least everyone can agree that the YYY one of all is really nice. Nothing is YYY than that one.	22	real	0	28	adjective	23.8758833333	filler	22cond-trials
3	green	2	better	tulver	Did he think this shirt was too XXX? Maybe it was not XXX enough. They decided that being the person with the YYY shirt at the party was probably not a bad thing. After glancing at them again, the second one seemed YYY than the first, so she chose to wear it.	22	nonce	0	44	adjective	23.8758833333	22	22cond-trials
4	bink	2	rather	bink	I had a XXX day yesterday. It all started with a XXX phone call I got. This might be the YYY day I've ever had. Maybe even YYY than the day we went to the aquarium.	24	nonce	0	11	adjective	19.8663666667	24	24cond-trials
4	zorch	2	better	zorch	Did he think this shirt was too XXX? Maybe it was not XXX enough. They decided that being the person with the YYY shirt at the party was probably not a bad thing. After glancing at them again, the second one seemed YYY than the first, so she chose to wear it.	24	nonce	0	17	adjective	19.8663666667	24	24cond-trials
4	tulver	2	better	tulver	I like to watch movies that make me feel XXX. I'm a XXX person afterwards. After I watched this one I felt the YYY I've ever felt. I felt YYY than any other movie had made me feel.	24	nonce	0	29	adjective	19.8663666667	24	24cond-trials
4	tight pants	2	better	tight	Why are XXX pants popular? Most find XXX pants uncomfortable. For some reason though, people still try to wear the YYY ones they can find, always looking for a YYY pair than the last.	24	real	0	32	adjective	19.8663666667	filler	24cond-trials
4	coodle	2	better	coodle	Here is a XXX thing. Here are two other things that are XXX. This one is the YYY of them all. It is YYY than the rest.	24	nonce	0	33	adjective	19.8663666667	24	24cond-trials
4	teep	2	better	teep	This fruit is so XXX. I don't know if you like XXX things. Sam loves them. He always eats the YYY fruit in the bowl. I like it when they're a little YYY than this one, but not too much.	24	nonce	0	34	adjective	19.8663666667	24	24cond-trials
4	soft	2	better	soft	XXX things are nice. Some people disagree, but quite a few think XXX things are great. Well, at least everyone can agree that the YYY one of all is really nice. Nothing is YYY than that one.	24	real	0	38	adjective	19.8663666667	filler	24cond-trials
4	stire	2	better	stire	It all looked too XXX. There here too many XXX tables. The YYY was one in the corner. It was far YYY than the others.	24	nonce	0	46	adjective	19.8663666667	24	24cond-trials
4	tesh	2	better	tesh	The woman became XXX after seeing it. Her friends laughed at how XXX she was. There was no reason for her to be the YYY person in the room. Yet, she seemed YYY than everyone present.	24	nonce	0	48	adjective	19.8663666667	24	24cond-trials
4	ugly	2	uglier	tulver	It all looked too XXX. There here too many XXX tables. The YYY was one in the corner. It was far YYY than the others.	27	nonce	0	13	adjective	17.4265833333	27	27cond-trials
4	gook	2	gookier	goke	It all looked too XXX. There here too many XXX tables. The YYY was one in the corner. It was far YYY than the others.	7	nonce	0	28	adjective	11.6007	7	7cond-trials
4	mense	2	mensier	mense	They described it as a XXX place. I'm so excited to stay at a XXX resort. I hear that the spot we are going to is the YYY one on the whole coast, much YYY than the place they went to.	7	nonce	0	42	adjective	11.6007	7	7cond-trials
4	Kita	2	Louder	kita	Did he think this shirt was too XXX? Maybe it was not XXX enough. They decided that being the person with the YYY shirt at the party was probably not a bad thing. After glancing at them again, the second one seemed YYY than the first, so she chose to wear it.	8	nonce	0	25	adjective	14.7715833333	8	8cond-trials
1	Softest 	2	Better	soft	XXX things are nice. Some people disagree, but quite a few think XXX things are great. Well, at least everyone can agree that the YYY one of all is really nice. Nothing is YYY than that one.	8	real	0	26	adjective	14.7715833333	filler	8cond-trials
3	Last	2	Better	heach	The woman became XXX after seeing it. Her friends laughed at how XXX she was. There was no reason for her to be the YYY person in the room. Yet, she seemed YYY than everyone present.	8	nonce	0	36	adjective	14.7715833333	8	8cond-trials
4	Glips	2	Better	glip	This fruit is so XXX. I don't know if you like XXX things. Sam loves them. He always eats the YYY fruit in the bowl. I like it when they're a little YYY than this one, but not too much.	8	nonce	0	48	adjective	14.7715833333	8	8cond-trials
3	talk	2	talked	snell	Jane refuses to XXX. She's too frightened to XXX. I don't know why she's so scared of YYY. Everyone else YYY last year.	10	nonce	0	27	verb	25.7908666667	10	10cond-trials
4	bize	2	bizzed	bize	Next week we're going to XXX. We've been waiting ages for the chance to XXX. We're reading a book about YYY. My friend YYY once before, but this will be my first time.	20	nonce	0	39	verb	13.0430666667	20	20cond-trials
3	busy	2	worked	glip	Why won't John XXX? I want him to XXX. He's only tolerable when he's YYY. Like yesterday he YYY, and he was fine.	22	nonce	0	42	verb	23.8758833333	22	22cond-trials
4	fiffin	2	tried	fiffin	Next week we're going to XXX. We've been waiting ages for the chance to XXX. We're reading a book about YYY. My friend YYY once before, but this will be my first time.	24	nonce	0	28	verb	19.8663666667	24	24cond-trials
3	napped	2	napped	leam	Why won't John XXX? I want him to XXX. He's only tolerable when he's YYY. Like yesterday he YYY, and he was fine.	27	nonce	0	10	verb	17.4265833333	27	27cond-trials
1	stirest	2	stirier	stire	My mom's food always tastes XXX. She learnt to cook XXX food from her mom. I think she makes the YYY food in the world. Or at least, YYY food than my dad does.	17	nonce	0	18	adjective	12.6699666667	17	17cond-trials
